N,first,second,diff,diff_sd,field,sample_i
385,0.7015464758806289,0.6427658267211094,0.058780649159519555,0.05977954281723661,flux_r_nmgy,407
131,21.108674633673353,21.122353565905783,-0.01367893223243318,0.5405231320847327,gal_angle_deg,407
200,0.20494570633904974,0.26763663542395866,-0.06269092908490898,0.011917143885473519,gal_frac_dev,407
200,0.1490702851125588,0.12212235408279365,0.02694793102976505,0.005947047453106705,gal_axis_ratio,407
200,0.6315323088198488,0.5139662433800044,0.11756606543984427,0.040394648514018736,gal_radius_px,407
292,0.5863000645856407,0.5734250788831945,0.012874985702446313,0.006462987610756937,color_ug,407
382,0.19938290065523015,0.19912192624148567,0.0002609744137446265,0.002562745577203262,color_gr,407
385,0.12951945009993995,0.12733620343915086,0.0021832466607890864,0.0026838876477040903,color_ri,407
383,0.19225104023199288,0.19922400906256757,-0.0069729688305744195,0.002877944735878927,color_iz,407
102,0.00980392156862745,0.049019607843137254,-0.0392156862745098,0.019314442404360966,missed_stars,408
283,0.03180212014134275,0.0176678445229682,0.014134275618374558,0.007029446138790055,missed_galaxies,408
385,0.2675158696362332,0.26458961121560154,0.0029262584206316425,0.002461688133516461,position,408
385,0.16994049932407074,0.17508357574265057,-0.005143076418579798,0.009106656196746325,flux_r_mag,408
385,0.7882126333004423,0.7667574434427797,0.021455189857662465,0.050640361162263066,flux_r_nmgy,408
135,21.404271694991046,21.69016898936348,-0.28589729437243533,0.45534140458327765,gal_angle_deg,408
190,0.2003112645851785,0.25870466631796285,-0.058393401732784234,0.011901353467595707,gal_frac_dev,408
190,0.1560151933987295,0.11742428082493958,0.038590912573789916,0.006803854296194367,gal_axis_ratio,408
190,0.7044511081326568,0.5622883181969641,0.14216278993569295,0.036593050562713135,gal_radius_px,408
309,0.6358739925952813,0.6192513596847967,0.01662263291048499,0.005928295877830724,color_ug,408
382,0.17063438088936658,0.16975750608177975,0.0008768748075870044,0.002186940050790258,color_gr,408
385,0.11475300455174332,0.1146377780671187,0.0001152264846246107,0.0023322658890324935,color_ri,408
383,0.1741939979526778,0.18078287210853367,-0.006588874155855797,0.002549471238231034,color_iz,408
113,0.07079646017699115,0.12389380530973451,-0.05309734513274336,0.021187516766238167,missed_stars,409
272,0.029411764705882353,0.011029411764705883,0.01838235294117647,0.008159942216694175,missed_galaxies,409
385,0.26230918428400535,0.2635963405834628,-0.001287156299457541,0.001978093817040591,position,409
385,0.14793393927178258,0.16145734434020487,-0.013523405068422256,0.007079761191544663,flux_r_mag,409
385,0.6361303848307972,0.6860337094410143,-0.04990332461021722,0.02032942675032891,flux_r_nmgy,409
133,15.808379520825653,16.31512746156943,-0.5067479407437764,0.4021118858209631,gal_angle_deg,409
196,0.1803267635676798,0.25421994794629404,-0.07389318437861418,0.013032192487326294,gal_frac_dev,409
196,0.1423492752641518,0.11029747026764725,0.03205180499650457,0.005144591533000363,gal_axis_ratio,409
196,0.5803373247531147,0.5026189291287773,0.07771839562433797,0.04254727416008204,gal_radius_px,409
305,0.5652842375894414,0.5423471714466283,0.022937066142812247,0.006030218263863346,color_ug,409
379,0.16747363532044815,0.17388083898426115,-0.006407203663812765,0.002243003089359871,color_gr,409
385,0.10278026678374612,0.10007232239902437,0.002707944384721725,0.001960813523019178,color_ri,409
385,0.16094073466029063,0.16442628057511996,-0.003485545914829374,0.002061350489084817,color_iz,409
111,0.05405405405405406,0.11711711711711711,-0.06306306306306306,0.02317642084301259,missed_stars,410
274,0.014598540145985401,0.010948905109489052,0.0036496350364963502,0.003649635036496335,missed_galaxies,410
385,0.26568407052201587,0.26406146103300515,0.001622609489010823,0.0017416932353785204,position,410
385,0.1747753602555747,0.17163273589914768,0.00314262435642705,0.009029975235172303,flux_r_mag,410
385,0.8480329804934177,0.7509600319652927,0.09707294852812479,0.06949752938325662,flux_r_nmgy,410
127,20.447024913960103,19.877868070713767,0.5691568432463401,1.0343877331018192,gal_angle_deg,410
191,0.2097732434516901,0.2699679888262981,-0.060194745374608026,0.012308982953547484,gal_frac_dev,410
191,0.1544406706973176,0.11293923657901203,0.04150143411830562,0.006079530157627154,gal_axis_ratio,410
191,0.7549021143094666,0.5202237714569159,0.23467834285255113,0.1165205935190608,gal_radius_px,410
298,0.6186685987063919,0.6222109337159313,-0.0035423350095406606,0.008206049170160224,color_ug,410
385,0.18263390682030148,0.1800070026728982,0.0026269041474032894,0.00299206315712493,color_gr,410
385,0.10457723214305165,0.10175595351827373,0.002821278624777933,0.001756735421101201,color_ri,410
384,0.16181432665974826,0.16793251123531508,-0.006118184575567048,0.0025437947701842096,color_iz,410
93,0.06451612903225806,0.15053763440860216,-0.08602150537634409,0.02923328321807104,missed_stars,411
292,0.030821917808219176,0.0136986301369863,0.017123287671232876,0.007604954229549529,missed_galaxies,411
385,0.2607999630099084,0.2599503357424629,0.0008496272674455641,0.002122764564559083,position,411
385,0.17636026223555698,0.17945352400416653,-0.00309326176860952,0.010738317530106055,flux_r_mag,411
385,0.7601776221011712,0.7007362255576742,0.059441396543497026,0.0718937372346834,flux_r_nmgy,411
130,19.01692888653723,16.94208525702819,2.074843629509042,0.9768269540427426,gal_angle_deg,411
197,0.24167832131466088,0.2772098145546141,-0.035531493239953055,0.012671050781205362,gal_frac_dev,411
197,0.1627303251212724,0.11622888532465811,0.04650143979661424,0.0068376360183658984,gal_axis_ratio,411
197,0.7917969874103225,0.5866380188652052,0.20515896854511734,0.11619829058621695,gal_radius_px,411
311,0.6056418954489001,0.6002042422512421,0.005437653197657188,0.00941414122567296,color_ug,411
382,0.1858695690892063,0.18852540477251498,-0.0026558356833086085,0.0028071518411473006,color_gr,411
385,0.11515025302021306,0.10960761851396575,0.005542634506247327,0.00240007253336363,color_ri,411
381,0.17256432783101466,0.18224148036011106,-0.009677152529096613,0.0029989693010910273,color_iz,411
96,0.0625,0.11458333333333333,-0.052083333333333336,0.02279673562093394,missed_stars,412
289,0.031141868512110725,0.01384083044982699,0.01730103806228374,0.007683340596582603,missed_galaxies,412
385,0.2660863307343491,0.26507042764750643,0.0010159030868427644,0.002466887971913662,position,412
385,0.2019874782852436,0.18917086039561334,0.01281661788963026,0.012864355263392148,flux_r_mag,412
385,1.0033068556685645,0.808883500161462,0.19442335550710257,0.09584518561024892,flux_r_nmgy,412
136,19.044172226737015,18.81903216986623,0.22514005687080324,0.9380726921520716,gal_angle_deg,412
195,0.19276560137986118,0.2737331669415005,-0.08096756556163943,0.012682887406051065,gal_frac_dev,412
195,0.1441033202072235,0.11349243241898987,0.030610887788233655,0.006521793436399604,gal_axis_ratio,412
195,0.9180898845069678,0.5683274474836854,0.3497624370232824,0.1381824592855359,gal_radius_px,412
307,0.6693317284572687,0.6694887426139665,-0.0001570141566988027,0.010958489191548777,color_ug,412
380,0.19515286863951237,0.18828468909526305,0.0068681795442493,0.003439272197594147,color_gr,412
385,0.12088681120525616,0.11331111193837765,0.007575699266878492,0.0028081799321441297,color_ri,412
383,0.17616743925640066,0.19288710408425594,-0.01671966482785506,0.0036384242773385405,color_iz,412
87,0.09195402298850575,0.12643678160919541,-0.034482758620689655,0.01967577248818814,missed_stars,413
298,0.020134228187919462,0.006711409395973154,0.013422818791946308,0.006677427357893825,missed_galaxies,413
385,0.26477816477003524,0.26235154358825347,0.0024266211817818677,0.0022871399585227196,position,413
385,0.18842291531492694,0.18487571476047218,0.0035472005544547494,0.010602217358050614,flux_r_mag,413
385,0.8273982802743471,0.7550734269716526,0.07232485330269481,0.0700526024158676,flux_r_nmgy,413
138,21.413259107061258,21.031401686265095,0.3818574207961628,0.6727206229451248,gal_angle_deg,413
209,0.1881760264664633,0.25192919084071097,-0.06375316437424784,0.011024371369755329,gal_frac_dev,413
209,0.14906600402391834,0.11784002754547057,0.03122597647844785,0.005281015459944397,gal_axis_ratio,413
209,0.6723373204617387,0.5024232601279108,0.1699140603338285,0.07755731878178619,gal_radius_px,413
320,0.742095805296717,0.7270330585654102,0.015062746731306817,0.008252998076279184,color_ug,413
382,0.16018282583654486,0.1531644596782542,0.0070183661582909045,0.003280276914137277,color_gr,413
385,0.11670418293291744,0.11235712617606831,0.00434705675684915,0.00211145192746784,color_ri,413
382,0.1806391589140356,0.18443331657159706,-0.0037941576575615276,0.002847312497637766,color_iz,413
92,0.021739130434782608,0.14130434782608695,-0.11956521739130435,0.03401185575155454,missed_stars,414
293,0.027303754266211604,0.017064846416382253,0.010238907849829351,0.005891156774059578,missed_galaxies,414
385,0.2780164158235686,0.2802431943134451,-0.0022267784898764207,0.0015637391676259953,position,414
385,0.15818695208684982,0.1827538012177603,-0.02456684913091054,0.005465168944325453,flux_r_mag,414
385,0.59015066726577,0.672031722215492,-0.08188105494972207,0.017938581040935014,flux_r_nmgy,414
134,18.297459112004905,18.288639968632697,0.008819143372200747,0.5455442843857994,gal_angle_deg,414
205,0.1778427589365404,0.27790889473991287,-0.10006613580337277,0.012806083096622975,gal_frac_dev,414
205,0.13311304882909814,0.11486293016295336,0.018250118666144753,0.0047438971344075515,gal_axis_ratio,414
205,0.5557827180261566,0.48464519840821685,0.0711375196179395,0.03418670012542267,gal_radius_px,414
311,0.6090700043531265,0.5751448330008937,0.03392517135223241,0.006051616619403276,color_ug,414
382,0.1592844335750071,0.16253538450941904,-0.0032509509344119973,0.0029579599972964564,color_gr,414
385,0.09618362788123873,0.09613696922262348,4.665865861525437e-5,0.0013619361708322902,color_ri,414
383,0.1470151360028629,0.15478013681209865,-0.007765000809235688,0.0020273053577532034,color_iz,414
90,0.06666666666666667,0.12222222222222222,-0.05555555555555555,0.024280462345538968,missed_stars,415
295,0.020338983050847456,0.006779661016949152,0.013559322033898305,0.006744982216554058,missed_galaxies,415
385,0.2613245348420127,0.2592352597038688,0.0020892751381439323,0.0022709304075709397,position,415
385,0.16547384051763434,0.17844189008170064,-0.01296804956406632,0.010158285241200804,flux_r_mag,415
385,0.8008989943493318,0.787875818536495,0.01302317581283663,0.0630658522569975,flux_r_nmgy,415
135,18.163067551758424,16.553857381128246,1.6092101706301727,0.972951377995892,gal_angle_deg,415
198,0.17812254838549416,0.27010471836778266,-0.09198216998228863,0.0123631479212956,gal_frac_dev,415
198,0.14984752834998913,0.11560340177449181,0.034244126575497365,0.006715585324947637,gal_axis_ratio,415
198,0.7714816053745986,0.5924263838991618,0.17905522147543743,0.11929260850043938,gal_radius_px,415
306,0.638746798454216,0.626593294217629,0.012153504236586695,0.008946966499710825,color_ug,415
382,0.15905386779716346,0.1587739372521063,0.0002799305450574571,0.002523498011936273,color_gr,415
385,0.11710573826734982,0.11681924861341524,0.00028648965393459263,0.0018725647133063603,color_ri,415
385,0.17422899100746478,0.18236107877477115,-0.008132087767306386,0.0027941082557590424,color_iz,415
94,0.06382978723404255,0.14893617021276595,-0.0851063829787234,0.028935093578151244,missed_stars,416
291,0.01718213058419244,0.006872852233676976,0.010309278350515464,0.005931504760643907,missed_galaxies,416
385,0.27296109059027324,0.27626310296855305,-0.0033020123782796468,0.002763752305049989,position,416
385,0.15752456568210632,0.1809052864179202,-0.02338072073581388,0.009036924906010938,flux_r_mag,416
385,0.7045042991535697,0.7588122475315219,-0.05430794837795277,0.02656919646459335,flux_r_nmgy,416
140,20.47728334443307,21.179108562214406,-0.7018252177813409,0.6111852020112101,gal_angle_deg,416
203,0.2202449407585676,0.2754569505522374,-0.055212009793670025,0.011491495309354404,gal_frac_dev,416
203,0.15561635397966278,0.12481384323439414,0.030802510745268637,0.005427871358334725,gal_axis_ratio,416
203,0.5881494791205846,0.5509232922340342,0.037226186886550224,0.026530111611429045,gal_radius_px,416
300,0.5301276499761978,0.5285159362432155,0.0016117137329825012,0.0071879316036597045,color_ug,416
383,0.18357303998682672,0.18633758270266604,-0.002764542715839176,0.0022185046575564577,color_gr,416
385,0.12339190493292106,0.12266679830728174,0.000725106625639325,0.002066735675126228,color_ri,416
383,0.20264677168830084,0.20761240657070332,-0.004965634882402606,0.0025351971658463994,color_iz,416
93,0.021505376344086023,0.10752688172043011,-0.08602150537634409,0.029233283218071043,missed_stars,417
292,0.0273972602739726,0.003424657534246575,0.023972602739726026,0.008966895407909549,missed_galaxies,417
385,0.2707924476122128,0.26849501132611775,0.002297436286095157,0.0018667177192599328,position,417
385,0.1651911499315015,0.1682063452170135,-0.003015195285512042,0.00755059401459194,flux_r_mag,417
385,0.5911596743485955,0.5787744557987873,0.012385218549808065,0.05223224818656924,flux_r_nmgy,417
146,19.7145250628199,19.705915537307707,0.0086095255121864,0.6981413962051795,gal_angle_deg,417
208,0.19836291725914298,0.28558172212014143,-0.08721880486099838,0.012868583267033017,gal_frac_dev,417
208,0.1603635611699419,0.11758487794133689,0.042778683228604925,0.005898157640804583,gal_axis_ratio,417
208,0.6922045553562294,0.5587605459247991,0.13344400943143062,0.07651791021119486,gal_radius_px,417
319,0.6835391041689686,0.6644062954426175,0.01913280872635083,0.007935894998297676,color_ug,417
379,0.1673441322349987,0.16515002659687444,0.0021941056381242605,0.0036870669684566848,color_gr,417
385,0.11853025227355042,0.11787959117548227,0.0006506610980681396,0.0017257764121562202,color_ri,417
385,0.18228175024473375,0.18500377301021637,-0.002722022765482613,0.002604882067262481,color_iz,417
102,0.00980392156862745,0.08823529411764706,-0.0784313725490196,0.02675149525738526,missed_stars,418
283,0.0176678445229682,0.01060070671378092,0.007067137809187279,0.004988352878560202,missed_galaxies,418
385,0.2603228919769328,0.25724393554584957,0.0030789564310831977,0.0017688857081023508,position,418
385,0.1730381942049738,0.17056006191743733,0.002478132287536477,0.008505853694303149,flux_r_mag,418
385,0.7875953833325415,0.727994034487673,0.059601348844868424,0.062344689403904384,flux_r_nmgy,418
133,22.758221567747526,21.240928695945776,1.5172928718017566,0.930246825699018,gal_angle_deg,418
198,0.19705066910112076,0.2454728666040255,-0.04842219750290473,0.012952537499720121,gal_frac_dev,418
198,0.16289710932155435,0.1282747301547611,0.03462237916679316,0.005512201289522471,gal_axis_ratio,418
198,0.7608927546955059,0.5207373187084104,0.24015543598709532,0.11574786235396707,gal_radius_px,418
311,0.5969274558051205,0.5993215263336543,-0.002394070528534334,0.00757663538722981,color_ug,418
378,0.17133332135063428,0.1680194245181124,0.0033138968325220983,0.0034209046153109886,color_gr,418
385,0.1188240854986503,0.11619838671621929,0.0026256987824310033,0.001761166359894598,color_ri,418
385,0.1906684370625082,0.19233501057745606,-0.0016665735149478218,0.002678852718252296,color_iz,418
91,0.10989010989010989,0.1978021978021978,-0.08791208791208792,0.029848423131814444,missed_stars,419
294,0.027210884353741496,0.006802721088435374,0.02040816326530612,0.008260203151284305,missed_galaxies,419
